u	v	score
ENSG00000000938	ENSG00000163823	0.796242566613706
ENSG00000000938	ENSG00000167261	0.7406808398153971
ENSG00000000938	ENSG00000167613	0.8191870217337552
ENSG00000000938	ENSG00000167850	0.7626139888564364
ENSG00000000938	ENSG00000168995	0.7657064320655775
ENSG00000000938	ENSG00000169403	0.7725913613864511
ENSG00000000938	ENSG00000169896	0.8296169375132499
ENSG00000000938	ENSG00000170458	0.7736142948386666
ENSG00000000938	ENSG00000171051	0.7918614543905224
ENSG00000000938	ENSG00000175489	0.8550199637817342
ENSG00000000938	ENSG00000177575	0.7293220411364914
ENSG00000000938	ENSG00000180353	0.7838225021348662
ENSG00000000938	ENSG00000182578	0.7579933557440569
ENSG00000000938	ENSG00000184371	0.7076083515303705
ENSG00000000938	ENSG00000184922	0.7896945044095832
ENSG00000000938	ENSG00000186074	0.7162085523594995
ENSG00000000938	ENSG00000186818	0.7998503224567539
ENSG00000000938	ENSG00000197405	0.7628870017846516
ENSG00000000938	ENSG00000197646	0.7128637605389351
ENSG00000000938	ENSG00000203747	0.7333339286084158
ENSG00000000938	ENSG00000204103	0.7522191563866881
ENSG00000000938	ENSG00000204472	0.7199646954368435
ENSG00000000938	ENSG00000235568	0.7793797969233014
ENSG00000000938	ENSG00000241839	0.7929554234517022
ENSG00000000938	ENSG00000275302	0.7389854370704325
ENSG00000000938	ENSG00000276231	0.7189950400546902
ENSG00000000938	ENSG00000277632	0.7386425739781216
ENSG00000000971	ENSG00000007237	0.7216258944549613
ENSG00000000971	ENSG00000011028	0.7405818591907496
ENSG00000000971	ENSG00000011465	0.7895028216670632
ENSG00000000971	ENSG00000019549	0.7037040108520389
ENSG00000000971	ENSG00000026025	0.7638128536910984
ENSG00000000971	ENSG00000035862	0.716047602906399
ENSG00000000971	ENSG00000038427	0.7288458437523435
ENSG00000000971	ENSG00000074590	0.7505990637052099
ENSG00000000971	ENSG00000078098	0.7383922972908692
ENSG00000000971	ENSG00000087116	0.7140494961289741
ENSG00000000971	ENSG00000087245	0.7549831616051164
ENSG00000000971	ENSG00000099250	0.7829214344084334
ENSG00000000971	ENSG00000100842	0.7101705399916524
ENSG00000000971	ENSG00000101134	0.7315679995924431
ENSG00000000971	ENSG00000101265	0.7254265814842813
ENSG00000000971	ENSG00000103196	0.7827885582259374
ENSG00000000971	ENSG00000108950	0.7452439805186172
ENSG00000000971	ENSG00000112769	0.7477634220260514
ENSG00000000971	ENSG00000113083	0.7163477858036394
ENSG00000000971	ENSG00000113140	0.7583278712007988
ENSG00000000971	ENSG00000113721	0.7332965443589928
ENSG00000000971	ENSG00000115594	0.7620638977411651
ENSG00000000971	ENSG00000115935	0.7026296808630752
ENSG00000000971	ENSG00000118257	0.7468998185933933
ENSG00000000971	ENSG00000119865	0.7465038745140082
ENSG00000000971	ENSG00000120156	0.7066712053137283
ENSG00000000971	ENSG00000120820	0.7403825427353917
ENSG00000000971	ENSG00000121297	0.752649637112707
ENSG00000000971	ENSG00000125810	0.7137434631550581
ENSG00000000971	ENSG00000130508	0.704496214363201
ENSG00000000971	ENSG00000130635	0.7435010522655465
ENSG00000000971	ENSG00000131459	0.7074373341320022
ENSG00000000971	ENSG00000132386	0.7592559459888991
ENSG00000000971	ENSG00000132718	0.7204344376599355
ENSG00000000971	ENSG00000133026	0.7031941802718323
ENSG00000000971	ENSG00000133110	0.7208671317601033
ENSG00000000971	ENSG00000134874	0.7038107230264844
ENSG00000000971	ENSG00000137573	0.7915209624938079
ENSG00000000971	ENSG00000139174	0.7099387515177251
ENSG00000000971	ENSG00000139329	0.7695157867141738
ENSG00000000971	ENSG00000139926	0.714886834577831
ENSG00000000971	ENSG00000143515	0.7463412962178185
ENSG00000000971	ENSG00000144810	0.7182392630723734
ENSG00000000971	ENSG00000145623	0.7634083469286396
ENSG00000000971	ENSG00000147065	0.748744578443452
ENSG00000000971	ENSG00000148848	0.7417551017081995
ENSG00000000971	ENSG00000149131	0.7106241239055865
ENSG00000000971	ENSG00000149380	0.7221509763665602
ENSG00000000971	ENSG00000150630	0.7415909773487614
ENSG00000000971	ENSG00000151388	0.7067672987125563
ENSG00000000971	ENSG00000151702	0.7531558846761843
ENSG00000000971	ENSG00000152049	0.7903085198278318
ENSG00000000971	ENSG00000152661	0.7333819991419938
ENSG00000000971	ENSG00000157510	0.7093059747320607
ENSG00000000971	ENSG00000158186	0.7859616424388295
ENSG00000000971	ENSG00000158270	0.7308470005195031
ENSG00000000971	ENSG00000162618	0.7243373113527145
ENSG00000000971	ENSG00000162692	0.7943907230859892
ENSG00000000971	ENSG00000163430	0.7949171241869245
ENSG00000000971	ENSG00000164692	0.7544431469869821
ENSG00000000971	ENSG00000165757	0.7705721188689978
ENSG00000000971	ENSG00000166025	0.7419196052390487
ENSG00000000971	ENSG00000166147	0.792693525432419
ENSG00000000971	ENSG00000168461	0.768742959380218
ENSG00000000971	ENSG00000168542	0.7794041831232802
ENSG00000000971	ENSG00000169122	0.7248150360659802
ENSG00000000971	ENSG00000169291	0.7124880366068438
ENSG00000000971	ENSG00000169515	0.7025092858811174
ENSG00000000971	ENSG00000169744	0.7007613844291
ENSG00000000971	ENSG00000171310	0.7277602043103211
ENSG00000000971	ENSG00000173482	0.7156384263119763
ENSG00000000971	ENSG00000173706	0.7786547220955266
ENSG00000000971	ENSG00000176788	0.7340166340314593
ENSG00000000971	ENSG00000180447	0.7409850856354243
ENSG00000000971	ENSG00000182022	0.7407138999488032
ENSG00000000971	ENSG00000182326	0.7906729997248425
ENSG00000000971	ENSG00000183580	0.7243953369334657
ENSG00000000971	ENSG00000186340	0.7630659460279412
ENSG00000000971	ENSG00000188641	0.7068194777977883
ENSG00000000971	ENSG00000198108	0.7241596350419502
ENSG00000000971	ENSG00000198795	0.7526245718530872
ENSG00000000971	ENSG00000204103	0.7573151817026166
ENSG00000000971	ENSG00000204262	0.7743824162204882
ENSG00000000971	ENSG00000218336	0.7049953366839722
ENSG00000000971	ENSG00000241839	0.7009802476267181
ENSG00000000971	ENSG00000261371	0.7458563582553851
ENSG00000001497	ENSG00000068308	0.707568065058749
ENSG00000001497	ENSG00000101997	0.7272509319607388
ENSG00000001497	ENSG00000125352	0.7011250059067505
ENSG00000001497	ENSG00000130826	0.7601831795111341
ENSG00000001497	ENSG00000147140	0.8027910537702193
ENSG00000001497	ENSG00000147383	0.7038911283576081
ENSG00000001497	ENSG00000158526	0.7684024981950338
ENSG00000001497	ENSG00000169188	0.7312809275170655
ENSG00000001497	ENSG00000184216	0.7079578659957068
ENSG00000001561	ENSG00000021574	0.7033692991238147
ENSG00000001561	ENSG00000043093	0.7078775595855091
ENSG00000001561	ENSG00000115145	0.7477990246850222
ENSG00000001561	ENSG00000119820	0.7122967285934423
ENSG00000001561	ENSG00000143756	0.7169757976732535
ENSG00000001561	ENSG00000186130	0.71377092596151
ENSG00000001561	ENSG00000213639	0.7384471031868275
ENSG00000001629	ENSG00000001631	0.89135174625835
ENSG00000001629	ENSG00000004766	0.810815857171218
ENSG00000001629	ENSG00000006576	0.7148335988696332
ENSG00000001629	ENSG00000006715	0.7214726973946857
ENSG00000001629	ENSG00000008294	0.7531006228205113
ENSG00000001629	ENSG00000008869	0.7385118462559649
ENSG00000001629	ENSG00000011258	0.709158402983389
ENSG00000001629	ENSG00000011405	0.788213862753831
ENSG00000001629	ENSG00000011566	0.732387800049009
ENSG00000001629	ENSG00000012983	0.7195878289694955
ENSG00000001629	ENSG00000019995	0.7004347854542965
ENSG00000001629	ENSG00000021574	0.7073764289174811
ENSG00000001629	ENSG00000023287	0.7208939809979479
ENSG00000001629	ENSG00000023516	0.7084351208776812
ENSG00000001629	ENSG00000029363	0.7328082684682587
ENSG00000001629	ENSG00000032219	0.7054740203409774
ENSG00000001629	ENSG00000033178	0.7048044241756095
ENSG00000001629	ENSG00000033867	0.718573102691208
ENSG00000001629	ENSG00000037749	0.7025849430574587
ENSG00000001629	ENSG00000038219	0.7314568964848384
ENSG00000001629	ENSG00000039319	0.737140073460125
ENSG00000001629	ENSG00000043093	0.7055492485176388
ENSG00000001629	ENSG00000047932	0.7068406898735932
ENSG00000001629	ENSG00000048405	0.7973721396499747
ENSG00000001629	ENSG00000048649	0.7605276414762685
ENSG00000001629	ENSG00000054267	0.7211702864467451
ENSG00000001629	ENSG00000055609	0.7471916211361246
ENSG00000001629	ENSG00000055917	0.753320846799392
ENSG00000001629	ENSG00000056586	0.7876481113631387
ENSG00000001629	ENSG00000058272	0.7262359291354057
ENSG00000001629	ENSG00000061676	0.74949806497894
ENSG00000001629	ENSG00000061987	0.7371665823295689
ENSG00000001629	ENSG00000062650	0.7080171220202759
ENSG00000001629	ENSG00000065243	0.7232197009402703
ENSG00000001629	ENSG00000065883	0.7384883282013771
ENSG00000001629	ENSG00000066422	0.7220374553577056
ENSG00000001629	ENSG00000066739	0.7011760869756205
ENSG00000001629	ENSG00000066933	0.7616897517700211
ENSG00000001629	ENSG00000067208	0.7674177390589818
ENSG00000001629	ENSG00000071189	0.7707257418508585
ENSG00000001629	ENSG00000072364	0.7445565511329947
ENSG00000001629	ENSG00000072803	0.7183004337719302
ENSG00000001629	ENSG00000074603	0.700259029033072
ENSG00000001629	ENSG00000075292	0.7075169783847223
ENSG00000001629	ENSG00000075711	0.7227218936044992
ENSG00000001629	ENSG00000078747	0.7590863412713318
ENSG00000001629	ENSG00000079482	0.7164405413029372
ENSG00000001629	ENSG00000080200	0.7158625365239903
ENSG00000001629	ENSG00000080345	0.761665978906578
ENSG00000001629	ENSG00000080802	0.724747400151784
ENSG00000001629	ENSG00000082258	0.7177332555995929
ENSG00000001629	ENSG00000082898	0.7052709599709124
ENSG00000001629	ENSG00000083312	0.7518330536950206
ENSG00000001629	ENSG00000084093	0.7435901371952761
ENSG00000001629	ENSG00000085224	0.7121263074844891
ENSG00000001629	ENSG00000085832	0.726336038578021
