u	v	score
ENSG00000001631	ENSG00000112282	0.7197367100513945
ENSG00000001631	ENSG00000112701	0.7125320884336142
ENSG00000001631	ENSG00000112739	0.7273005652082649
ENSG00000001631	ENSG00000113658	0.7256033822946065
ENSG00000001631	ENSG00000116922	0.7415513624366901
ENSG00000001631	ENSG00000119638	0.7719527483047273
ENSG00000001631	ENSG00000119684	0.7444068320557282
ENSG00000001631	ENSG00000122299	0.7356693362217592
ENSG00000001631	ENSG00000122512	0.7113109551601215
ENSG00000001631	ENSG00000126746	0.7311846720913098
ENSG00000001631	ENSG00000126858	0.718859825321557
ENSG00000001631	ENSG00000127980	0.8458767669100609
ENSG00000001631	ENSG00000127993	0.7376128471953787
ENSG00000001631	ENSG00000128513	0.7432078058635527
ENSG00000001631	ENSG00000128915	0.7090467404762801
ENSG00000001631	ENSG00000130150	0.7158372991073417
ENSG00000001631	ENSG00000131375	0.7699006428084139
ENSG00000001631	ENSG00000133961	0.7464846095567826
ENSG00000001631	ENSG00000135720	0.7165894930845633
ENSG00000001631	ENSG00000135945	0.7371430678773205
ENSG00000001631	ENSG00000136152	0.7500807327050492
ENSG00000001631	ENSG00000136381	0.7176568608087609
ENSG00000001631	ENSG00000137776	0.7299813509250536
ENSG00000001631	ENSG00000137871	0.7498867472154296
ENSG00000001631	ENSG00000138592	0.7122994185255026
ENSG00000001631	ENSG00000139437	0.7261663802790939
ENSG00000001631	ENSG00000139990	0.7182661516359903
ENSG00000001631	ENSG00000140265	0.7061451797570298
ENSG00000001631	ENSG00000140987	0.7418830723822937
ENSG00000001631	ENSG00000140992	0.7329701648822026
ENSG00000001631	ENSG00000141219	0.755202144122916
ENSG00000001631	ENSG00000143952	0.7011857590711061
ENSG00000001631	ENSG00000146587	0.7171620636118557
ENSG00000001631	ENSG00000147124	0.7343047713820663
ENSG00000001631	ENSG00000152942	0.7100475011503089
ENSG00000001631	ENSG00000153914	0.7386092008525421
ENSG00000001631	ENSG00000156256	0.7502253035667326
ENSG00000001631	ENSG00000157212	0.7608722965113149
ENSG00000001631	ENSG00000157259	0.7586003694821769
ENSG00000001631	ENSG00000162613	0.7149285394835152
ENSG00000001631	ENSG00000164180	0.7582479753668324
ENSG00000001631	ENSG00000164597	0.7306529053738234
ENSG00000001631	ENSG00000167528	0.7032023130551457
ENSG00000001631	ENSG00000168538	0.7139850297778518
ENSG00000001631	ENSG00000174373	0.7371325607506513
ENSG00000001631	ENSG00000177034	0.729230830939921
ENSG00000001631	ENSG00000181555	0.7295025696381737
ENSG00000001631	ENSG00000185621	0.7479877616784666
ENSG00000001631	ENSG00000196387	0.7211191391193139
ENSG00000001631	ENSG00000197037	0.7286481241380437
ENSG00000001631	ENSG00000197343	0.7628166100931297
ENSG00000001631	ENSG00000198690	0.7391851094211322
ENSG00000001631	ENSG00000198707	0.7042398745158828
ENSG00000001631	ENSG00000204271	0.7123499398718179
ENSG00000001631	ENSG00000211456	0.7304985571237043
ENSG00000001631	ENSG00000243335	0.703368131172398
ENSG00000002016	ENSG00000003756	0.7230457624846108
ENSG00000002016	ENSG00000124193	0.7018499359884767
ENSG00000002016	ENSG00000143442	0.7014051848598298
ENSG00000002016	ENSG00000159086	0.7142654364626863
ENSG00000002330	ENSG00000005075	0.794935516737549
ENSG00000002330	ENSG00000007080	0.7801232901807325
ENSG00000002330	ENSG00000007255	0.7531723870654579
ENSG00000002330	ENSG00000007520	0.7373925183512342
ENSG00000002330	ENSG00000007541	0.7675475864973813
ENSG00000002330	ENSG00000011478	0.719263840614874
ENSG00000002330	ENSG00000027847	0.7995404385396248
ENSG00000002330	ENSG00000042753	0.775002016044979
ENSG00000002330	ENSG00000053501	0.7638332134365902
ENSG00000002330	ENSG00000054148	0.8386380460118585
ENSG00000002330	ENSG00000063177	0.7003436373580605
ENSG00000002330	ENSG00000063241	0.7305369172849872
ENSG00000002330	ENSG00000064490	0.8181525104144574
ENSG00000002330	ENSG00000064545	0.717093443938706
ENSG00000002330	ENSG00000065057	0.7933050127841746
ENSG00000002330	ENSG00000067221	0.7283997904240498
ENSG00000002330	ENSG00000071655	0.8393162937942791
ENSG00000002330	ENSG00000072506	0.7072854208393465
ENSG00000002330	ENSG00000074071	0.8377305073518405
