u	v	score
ENSG00000005483	ENSG00000115760	0.7026794900928708
ENSG00000005483	ENSG00000115904	0.7348532873543245
ENSG00000005483	ENSG00000115977	0.7388729102178355
ENSG00000005483	ENSG00000116127	0.7258141300296989
ENSG00000005483	ENSG00000116539	0.7685192896348462
ENSG00000005483	ENSG00000118058	0.8089165433313422
ENSG00000005483	ENSG00000118260	0.7773388695771887
ENSG00000005483	ENSG00000119684	0.7077738811521578
ENSG00000005483	ENSG00000119906	0.7211742696705894
ENSG00000005483	ENSG00000120071	0.728411575492588
ENSG00000005483	ENSG00000120215	0.719550385730783
ENSG00000005483	ENSG00000120616	0.7473170071450004
ENSG00000005483	ENSG00000123552	0.7100481360695556
ENSG00000005483	ENSG00000123636	0.7699027434609952
ENSG00000005483	ENSG00000124788	0.715998431996844
ENSG00000005483	ENSG00000126070	0.7636981094585761
ENSG00000005483	ENSG00000127603	0.7182323548117752
ENSG00000005483	ENSG00000127914	0.7844450540664514
ENSG00000005483	ENSG00000128585	0.7885891260959879
ENSG00000005483	ENSG00000128881	0.7402494426378283
ENSG00000005483	ENSG00000129003	0.7285381055175393
ENSG00000005483	ENSG00000130338	0.7103873551947216
ENSG00000005483	ENSG00000131023	0.7315898871706711
ENSG00000005483	ENSG00000131375	0.7110332245713511
ENSG00000005483	ENSG00000131503	0.7172054349261655
ENSG00000005483	ENSG00000132549	0.7294223352218226
ENSG00000005483	ENSG00000132953	0.7078795831375898
ENSG00000005483	ENSG00000134852	0.707357662687132
ENSG00000005483	ENSG00000134982	0.7089312439948643
ENSG00000005483	ENSG00000135164	0.7417006725154485
ENSG00000005483	ENSG00000135837	0.7092695303345705
ENSG00000005483	ENSG00000135870	0.7495413187738036
ENSG00000005483	ENSG00000136874	0.7002504584495546
ENSG00000005483	ENSG00000138081	0.7246490080101344
ENSG00000005483	ENSG00000138468	0.7093410300539282
ENSG00000005483	ENSG00000138688	0.7691024654584071
ENSG00000005483	ENSG00000138767	0.7075495307526983
ENSG00000005483	ENSG00000139218	0.728183548126555
ENSG00000005483	ENSG00000139908	0.7051963162729489
ENSG00000005483	ENSG00000143190	0.7405013304749679
ENSG00000005483	ENSG00000144426	0.7103352015222111
ENSG00000005483	ENSG00000145241	0.7436248697528447
ENSG00000005483	ENSG00000145734	0.7232430833717794
ENSG00000005483	ENSG00000146247	0.7370499357456147
ENSG00000005483	ENSG00000146414	0.748988976307285
ENSG00000005483	ENSG00000146587	0.7023778040222073
ENSG00000005483	ENSG00000146963	0.7235017154240958
ENSG00000005483	ENSG00000147421	0.7148076684274199
