GeneNames	Score
ENSG00000146648	0.006208473102006997
ENSG00000141510	0.00326468277712197
ENSG00000100393	0.0024095273596132
ENSG00000168036	0.002210330905455544
ENSG00000177885	0.002145639068136306
ENSG00000136997	0.0019133143183249707
ENSG00000116478	0.0017641050514647187
ENSG00000185920	0.0016188388376505874
ENSG00000077782	0.0016078209367337455
ENSG00000188612	0.0016019581135719094
ENSG00000091831	0.0015817979523919691
ENSG00000145675	0.0015616998025545872
ENSG00000115414	0.0015345231232814906
ENSG00000170558	0.0014882965334544888
ENSG00000179242	0.0014686182084685511
ENSG00000100603	0.0013972974938004836
ENSG00000118495	0.001350680187709821
ENSG00000005339	0.0013487100996501771
ENSG00000113532	0.0013396388051889136
ENSG00000162591	0.00130841750308362
ENSG00000137463	0.00130841750308362
ENSG00000142208	0.001238260082607726
ENSG00000197122	0.001201210866280582
ENSG00000166913	0.0011544035235410298
ENSG00000163631	0.0011514215399462484
ENSG00000173039	0.001150949555081429
ENSG00000012048	0.0011443819995445952
ENSG00000196591	0.001127734278997083
ENSG00000080824	0.0010930576175930589
ENSG00000105976	0.001088314239583554
ENSG00000096968	0.0010840325953770627
ENSG00000135679	0.0010300782618944393
ENSG00000096401	0.0009978445321471088
ENSG00000177606	0.0009972248899255
ENSG00000169083	0.0009731695005840195
ENSG00000148400	0.0009720575241486736
ENSG00000108055	0.0009570447953778014
ENSG00000141480	0.0009341960724103969
ENSG00000179295	0.0009339840300482153
ENSG00000134962	0.0009304400897401286
ENSG00000004487	0.0009238103681086994
ENSG00000164924	0.0009210823218967599
ENSG00000123374	0.000907922486055172
ENSG00000044524	0.0009059803174432478
ENSG00000165030	0.0009043420951935573
ENSG00000010810	0.0008857945485846508
ENSG00000116030	0.0008716340870477329
ENSG00000100030	0.0008559635468862407
ENSG00000129521	0.0008425717722268635
ENSG00000181163	0.0008343633449325809
ENSG00000187840	0.0008332271598250823
ENSG00000286522	0.0008184853255131789
ENSG00000166949	0.0008104331729280862
ENSG00000143590	0.0008065856581909481
ENSG00000036257	0.000800560150863791
ENSG00000160691	0.000794922193269742
ENSG00000198793	0.0007786436011576461
ENSG00000081985	0.0007599369501864581
ENSG00000141367	0.0007573909427108757
ENSG00000141736	0.0007530614647318189
ENSG00000110395	0.0007450292411902093
ENSG00000183421	0.0007362620988464537
ENSG00000132155	0.0007347188550275745
ENSG00000137486	0.0007272972218152117
ENSG00000105647	0.0007238815525438697
ENSG00000275385	0.0007179068202359056
ENSG00000112062	0.0007179004936532342
ENSG00000102882	0.0007138017803957071
ENSG00000188486	0.000713623793717405
ENSG00000124181	0.0007070370868202898
ENSG00000077935	0.0007034802617110949
ENSG00000100170	0.0006954650748217616
ENSG00000115966	0.0006937906200015166
ENSG00000153187	0.0006918411516794002
ENSG00000168610	0.0006917609798673889
ENSG00000146005	0.000690350119588286
ENSG00000166167	0.0006873503355308162
ENSG00000111679	0.0006847321897374248
ENSG00000134308	0.0006754445267541557
ENSG00000135333	0.0006749265872844424
ENSG00000157404	0.0006732248434683713
ENSG00000097007	0.0006636805207499356
ENSG00000140009	0.0006588392691057101
ENSG00000162692	0.0006575796250457793
ENSG00000170486	0.0006562243314134583
ENSG00000094916	0.0006448248969498796
ENSG00000175104	0.0006432786008971694
ENSG00000128242	0.000638343125263287
ENSG00000169375	0.0006378113003161171
ENSG00000068078	0.0006373763901766095
ENSG00000162434	0.0006356535349510039
ENSG00000115904	0.0006345186108270611
ENSG00000149311	0.0006334984976871184
ENSG00000169398	0.0006333456597844709
ENSG00000147403	0.0006315145503022078
ENSG00000170027	0.0006279223135202341
ENSG00000275126	0.0006276730792685853
